AN,AC,AF,AC_sim,AF_sim
470544,3,6.375599306334795e-06,4,8.500799075113061e-06
471220,10,2.122151012266033e-05,7,1.485505708586223e-05
471936,17,3.602183346894494e-05,10,2.118931380526173e-05
471224,9,1.9099196984873435e-05,4,8.488531993277082e-06
470104,83,0.00017655667682044823,7,1.4890322141483586e-05
470562,9,1.912606627819501e-05,2,4.2502369507100025e-06
471086,25,5.3068866406558464e-05,9,1.9104791906361045e-05
472012,4,8.47436082133505e-06,2,4.237180410667525e-06
471920,70,0.0001483302254619427,17,3.602305475504323e-05
471928,21,4.449831330202912e-05,7,1.4832771100676375e-05
471892,21,4.4501708017936305e-05,1,2.1191289532350623e-06
471358,6,1.2729178246682989e-05,2,4.243059415560996e-06
471968,13,2.7544240287477116e-05,507,0.0010742253712116075
429510,3,6.984703499336453e-06,13,3.026704849712463e-05
471460,14,2.9694990030967632e-05,5,1.060535358248844e-05
471988,5,1.0593489664991483e-05,10,2.1186979329982967e-05
471934,0,0.0,7,1.4832582522132332e-05
443748,1,2.253531283521278e-06,147,0.00033126909867762784
471732,30,6.359543130421511e-05,14,2.967786794196705e-05
471912,5,1.0595195714455238e-05,21,4.4499822000712e-05
471236,888,0.0018844061149827262,4,8.488315833255523e-06
471544,4,8.482771491101573e-06,37,7.846563629268955e-05
471334,1,2.1216377346000924e-06,11,2.3338015080601016e-05
471288,7,1.485291371730237e-05,27,5.7289810052452e-05
471758,10,2.1197308789676063e-05,8,1.695784703174085e-05
471510,15,3.1812686899535535e-05,16,3.39335326928379e-05
471524,11,2.332861105691333e-05,8,1.6966262586846056e-05
471444,5,1.0605713509982098e-05,7,1.4847998913974937e-05
471930,14,2.9665416481257815e-05,47,9.959104104422266e-05
471904,7,1.4833525462805995e-05,17,3.602427612395742e-05
471448,1,2.121124705163666e-06,6,1.2726748230981996e-05
471924,24,5.0855646248124696e-05,3,6.356955781015587e-06
471898,21,4.450114219598303e-05,91,0.0001928382828492598
455362,0,0.0,0,0.0
418722,9,2.1493974522475533e-05,20,4.7764387827723406e-05
471956,9,1.9069574282348353e-05,10,2.118841586927595e-05
434126,4,9.213914854212832e-06,13,2.9945223276191703e-05
471962,7,1.4831702552324128e-05,190,0.00040257478356308345
471344,11,2.333751994297159e-05,168,0.0003564275773108388
470413,16,3.401266546630301e-05,2,4.251583183287877e-06
471710,22,4.663882470161752e-05,2,4.239893154692502e-06
470977,14,2.9725443068345163e-05,16,3.397193493525162e-05
471932,2,4.2378986803183505e-06,5,1.0594746700795878e-05
471682,39,8.268282444528304e-05,25,5.300181054184811e-05
467010,3,6.423845313804844e-06,1,2.1412817712682814e-06
470470,19,4.038514676812549e-05,87,0.0001849214615172062
461070,17,3.6870757151842455e-05,18,3.903962521959789e-05
471720,10,2.1199016365640635e-05,2,4.239803273128127e-06
471868,0,0.0,2,4.238473471394542e-06
472006,0,0.0,13,2.754202277089698e-05
468920,1,2.1325599249338907e-06,1417,0.003021837413631323
470844,6,1.2743074139205342e-05,14,2.97338396581458e-05
470400,7,1.4880952380952381e-05,3,6.3775510204081635e-06
457276,3,6.560589228387232e-06,9,1.9681767685161697e-05
471012,10,2.123088159112719e-05,26,5.5200292136930695e-05
460636,19,4.124731892426992e-05,3,6.512734566989988e-06
435050,0,0.0,5,1.1492931846914147e-05
418240,6,1.4345830145371079e-05,4,9.563886763580719e-06
471168,4,8.489540885628905e-06,560,0.0011885357239880467
471898,3,6.357306027997576e-06,53,0.00011231240649462384
472010,9,1.906739263998644e-05,31,6.567657464884218e-05
471212,4,8.48874816430821e-06,2,4.244374082154105e-06
471366,0,0.0,15,3.1822405519278016e-05
471962,3,6.356443950996055e-06,36,7.627732741195265e-05
471994,54,0.00011440823400297461,10,2.1186710000550855e-05
471962,6,1.271288790199211e-05,7,1.4831702552324128e-05
471832,7,1.4835789009647501e-05,21,4.45073670289425e-05
471938,3,6.356767202471511e-06,14,2.966491361153372e-05
471938,6,1.2713534404943022e-05,4,8.475689603295348e-06
472006,16,3.389787417956551e-05,40,8.474468544891379e-05
471914,1,2.1190301622753296e-06,129,0.00027335489093351757
471940,213,0.0004513285587150909,12,2.5426961054371318e-05
471402,8,1.697065349743955e-05,4,8.485326748719775e-06
471804,1,2.1195242092055175e-06,0,0.0
471936,4,8.475725522104692e-06,8,1.6951451044209385e-05
471336,6,1.2729772391669637e-05,9,1.9094658587504455e-05
471774,14,2.9675225849665307e-05,20,4.239317978523615e-05
471736,1998,0.004235419811080774,9,1.9078467617480964e-05
471894,0,0.0,24,5.085887932459408e-05
471978,3270,0.0069282890304209095,4,8.474971291034752e-06
470466,8,1.7004416897289072e-05,98,0.0002083041069917911
471952,13,2.754517408550022e-05,308,0.0006526087398718513
471910,1,2.1190481235828867e-06,10,2.1190481235828865e-05
471812,5,1.0597441353759548e-05,1,2.1194882707519097e-06
469364,17,3.621922431204779e-05,6,1.278325563954628e-05
470492,20,4.250869302772417e-05,6326,0.013445499604669155
471816,1,2.1194703019821287e-06,136,0.0002882479610695695
471052,1,2.1229078742898873e-06,11,2.335198661718876e-05
471324,1,2.1216827490219042e-06,0,0.0
471600,5,1.0602205258693808e-05,18,3.816793893129771e-05
471944,37,7.839913210041869e-05,7,1.4832268235214347e-05
471820,12,2.543342800220423e-05,9,1.907507100165317e-05
471740,2,4.239623521431297e-06,87,0.0001844236231822614
471914,44,9.32373271401145e-05,7,1.483321113592731e-05
468580,14,2.9877502240812668e-05,53,0.0001131076870545051
471754,3,6.35924655646799e-06,2,4.2394977043119935e-06
471812,3,6.358464812255729e-06,17,3.603130060278247e-05
471974,5,1.0593803895977321e-05,1,2.1187607791954644e-06
471914,3,6.357090486825989e-06,26222,0.0555652089151837
471670,1,2.120126359531028e-06,45,9.540568617889627e-05
471776,1,2.11965000339144e-06,7,1.483755002374008e-05
471720,19,4.0278131094717204e-05,7,1.4839311455948444e-05
466488,1,2.143677865239835e-06,16,3.429884584383736e-05
463982,31,6.681293670875163e-05,3,6.465768068588867e-06
468160,0,0.0,18,3.84483937115516e-05
468808,16,3.4129110424736776e-05,11,2.3463763417006537e-05
471994,4,8.474684000220342e-06,10,2.1186710000550855e-05
471400,34,7.212558336868901e-05,2,4.242681374628766e-06
471026,4,8.492100223766841e-06,0,0.0
471586,1,2.120504001391051e-06,32,6.785612804451363e-05
456608,13595,0.02977389796061392,7,1.5330436610834676e-05
471760,1,2.1197218924877055e-06,5,1.0598609462438529e-05
457982,56,0.00012227554794729925,19,4.1486346624976527e-05
468778,2,4.266411819667305e-06,14,2.9864882737671138e-05
469760,129,0.000274608310626703,3,6.386239782016349e-06
471710,4,8.479786309385004e-06,2,4.239893154692502e-06
471858,7,1.4834971538047463e-05,72,0.00015258827867705962
468432,6,1.2808689414899067e-05,13,2.775216039894798e-05
467278,3,6.420161017638323e-06,41,8.77422005743904e-05
471942,16,3.390247106635985e-05,15,3.178356662471236e-05
471440,12,2.5453928389614797e-05,4,8.484642796538266e-06
471308,27,5.7287378953890026e-05,4,8.487019104280004e-06
471506,39,8.271368763069824e-05,8,1.696691028322015e-05
471314,0,0.0,20,4.243455530707766e-05
471000,0,0.0,82,0.0001740976645435244
471732,18,3.8157258782529064e-05,1236,0.002620131769733662
471836,6,1.2716282776218856e-05,7,1.4835663238921999e-05
471852,47,9.960750404787941e-05,0,0.0
469684,27,5.748545830813909e-05,10,2.1290910484495958e-05
469994,8,1.702149389141138e-05,10,2.1276867364264224e-05
471928,3,6.356901900289875e-06,5,1.0594836500483124e-05
471922,6,1.2713965443441924e-05,135,0.0002860642224774433
471470,1,2.1210257280420813e-06,95,0.0002014974441639977
471974,6,1.2712564675172785e-05,5,1.0593803895977321e-05
471740,4,8.479247042862593e-06,15,3.179717641073473e-05
471906,8,1.6952528681559464e-05,13,2.7547859107534128e-05
468250,24,5.125467164975974e-05,4,8.542445274959957e-06
471988,5,1.0593489664991483e-05,3,6.35609379899489e-06
471956,70,0.00014831891108493166,9,1.9069574282348353e-05
469288,33,7.031929220436064e-05,0,0.0
467878,6,1.2823855791467006e-05,10,2.1373092985778345e-05
469440,0,0.0,12,2.556237218813906e-05
466218,1,2.1449193295840145e-06,22,4.718822525084832e-05
471746,27,5.723418958507332e-05,2,4.23956959889432e-06
471586,35,7.421764004868678e-05,4,8.482016005564203e-06
471956,3,6.356524760782785e-06,11699,0.024788327725465933
471694,56,0.00011872103524742736,3,6.360055459683609e-06
471346,0,0.0,4,8.48633487926067e-06
471948,10,2.1188775034537702e-05,8,1.6951020027630163e-05
471556,5,1.0603194530448133e-05,7,1.4844472342627387e-05
471804,6,1.2717145255233104e-05,2,4.239048418411035e-06
471750,2,4.239533651298357e-06,1,2.1197668256491786e-06
471808,16,3.391209983722192e-05,3,6.35851871947911e-06
470406,18,3.826481805079017e-05,4,8.503292900175593e-06
471940,44,9.323219053269484e-05,145,0.00030724244607365344
471932,6,1.2713696040955053e-05,15,3.178424010238763e-05
471992,1,2.1186799776267394e-06,4,8.474719910506958e-06
471930,1,2.118958320089844e-06,37,7.840145784332422e-05
471596,0,0.0,13,2.756596748064021e-05
471474,45,9.544534799373878e-05,15,3.181511599791293e-05
471850,17,3.602839885556851e-05,1614,0.0034205785736992687
471920,1,2.119003220884896e-06,34,7.204610951008646e-05
471928,0,0.0,4,8.475869200386499e-06
472000,5,1.0593220338983052e-05,8,1.694915254237288e-05
471720,39,8.267616382599847e-05,1,2.1199016365640636e-06
471816,8,1.695576241585703e-05,13,2.7553113925767673e-05
471164,40,8.48961295854522e-05,1,2.122403239636305e-06
471758,3,6.3591926369028185e-06,14,2.9676232305546488e-05
465322,62,0.00013324106747585542,6,1.2894296852502138e-05
471874,6945,0.014717911984979041,27637,0.05856860094008146
471836,12,2.5432565552437713e-05,1139,0.0024139743470188795
471864,2409,0.005105284573521184,5,1.0596273502534629e-05
471914,0,0.0,59,0.00012502277957424446
471934,9,1.907046324274157e-05,511,0.0010827785241156603
471830,12,2.5432888964245596e-05,14,2.9671703791619863e-05
471730,32,6.783541432599157e-05,6,1.2719140186123418e-05
471636,0,0.0,10,2.1202791983648406e-05
471880,16,3.3906925489531234e-05,15,3.178774264643554e-05
471388,19,4.030649910477144e-05,2,4.242789379449625e-06
463940,58,0.00012501616588351942,5,1.0777255679613744e-05
471478,19,4.0298805034381245e-05,4,8.483958954606578e-06
470902,1,2.1235841003011242e-06,13,2.7606593303914614e-05
470404,7,1.4880825843317659e-05,5,1.0629161316655471e-05
471542,3,6.362105602470193e-06,12,2.5448422409880773e-05
470632,1,2.124802393377416e-06,11,2.3372826327151574e-05
459232,0,0.0,0,0.0
470088,10,2.1272612787392998e-05,2,4.2545225574786e-06
470880,5,1.0618416581719335e-05,9,1.91131498470948e-05
471480,7,1.484686519046407e-05,53,0.00011241197929922796
469822,0,0.0,13,2.7670053765042932e-05
470660,17,3.611949177750393e-05,78,0.00016572472697913568
471258,13,2.758573859754105e-05,5,1.0609899460592712e-05
471262,1,2.121961881076768e-06,42,8.912239900522427e-05
470750,56,0.00011895910780669145,33,7.010090281465746e-05
471264,0,0.0,1,2.121952875670537e-06
470468,5,1.0627715381279917e-05,31,6.589183536393548e-05
469344,8,1.70450671575646e-05,5,1.0653166973477875e-05
470592,10,2.124983000135999e-05,4,8.499932000543996e-06
425059,4,9.410458312845982e-06,7,1.6468302047480467e-05
464228,17,3.661993675521511e-05,6,1.2924683560664156e-05
470888,6,1.2741883420261293e-05,12,2.5483766840522586e-05
470728,2,4.248738124776941e-06,2855,0.006065073673119084
470030,11,2.3402761525860052e-05,2,4.255047550156373e-06
400990,23,5.7358038853836756e-05,18,4.488889997256789e-05
471018,977,0.0020742307088051836,4,8.492244457748961e-06
471196,0,0.0,17,3.607840474027793e-05
468414,5,1.067431801782184e-05,5,1.067431801782184e-05
471756,3,6.359219596571109e-06,13,2.755661825180814e-05
459996,21,4.5652570891920796e-05,4,8.695727788937295e-06
464186,0,0.0,50,0.00010771544165485388
471650,0,0.0,3,6.36064878617619e-06
463980,0,0.0,1,2.15526531316005e-06
470872,2,4.247438794406972e-06,6,1.2742316383220918e-05
461272,7,1.5175427947068107e-05,12,2.601501933783104e-05
471754,6,1.271849311293598e-05,8,1.6957990817247974e-05
395250,0,0.0,2,5.060088551549652e-06
471664,1,2.1201533294887885e-06,5,1.0600766647443944e-05
471518,3,6.362429430053572e-06,13,2.7570527530232142e-05
471924,0,0.0,24,5.0855646248124696e-05
471740,3,6.359435282146945e-06,3,6.359435282146945e-06
471906,7,1.483346259636453e-05,2,4.238132170389866e-06
471906,8,1.6952528681559464e-05,5,1.0595330425974664e-05
471314,1,2.121727765353883e-06,5,1.0608638826769415e-05
471970,6,1.2712672415619637e-05,5,1.0593893679683031e-05
471910,31,6.569049183106949e-05,5,1.0595240617914432e-05
471700,13,2.755988976044096e-05,8,1.695993216027136e-05
471730,1,2.1198566976872365e-06,36,7.631484111674051e-05
471552,5,1.060328447339848e-05,36,7.634364820846905e-05
471830,12,2.5432888964245596e-05,380,0.0008053748172011106
423182,8,1.890439574462052e-05,1,2.363049468077565e-06
465636,38,8.160881031535363e-05,3,6.442800814370023e-06
436858,1,2.2890733373315816e-06,2,4.578146674663163e-06
471726,1,2.1198746730093315e-06,0,0.0
419572,6,1.4300286959091646e-05,35,8.341834059470127e-05
471444,53,0.00011242056320581023,4,8.484570807985678e-06
471860,56,0.00011867926927478489,34,7.20552706311194e-05
470764,3,6.372619826494804e-06,39,8.284405774443245e-05
470594,4,8.499895876275516e-06,19,4.03745054123087e-05
471550,7,1.4844661223624218e-05,76,0.00016117060757077722
471930,9,1.9070624880808595e-05,2,4.237916640179688e-06
471922,15,3.178491360860481e-05,8,1.6951953924589233e-05
471628,0,0.0,1,2.1203151636459244e-06
472000,39,8.26271186440678e-05,1,2.11864406779661e-06
471526,16,3.3932381247269506e-05,7,1.4845416795680408e-05
471924,11,2.330883786372382e-05,2,4.2379705206770585e-06
416908,0,0.0,104,0.0002494555153655003
471910,3,6.35714437074866e-06,2,4.238096247165773e-06
469804,2,4.257094447897421e-06,42,8.939898340584584e-05
468616,1,2.133943356607542e-06,12,2.5607320279290506e-05
454908,45,9.89211005302171e-05,2,4.396493356898538e-06
469432,2,4.260467969801803e-06,4,8.520935939603607e-06
468312,0,0.0,4,8.541314337450248e-06
471908,5,1.059528552175424e-05,4,8.476228417403393e-06
471786,7,1.4837235526276744e-05,5,1.059802537591196e-05
470886,0,0.0,72,0.00015290325046826621
466088,1,2.145517584662124e-06,3,6.436552753986372e-06
469218,0,0.0,3,6.393616613173408e-06
471570,42,8.906418983395891e-05,11,2.332633543270352e-05
471892,30,6.357386859705186e-05,36,7.628864231646224e-05
466158,55,0.00011798574732172354,7,1.5016367840946631e-05
471626,6,1.2721944930941042e-05,31,6.573004880986205e-05
471838,19,4.0268058104688475e-05,10,2.1193714791941303e-05
397706,0,0.0,14,3.5201882797845646e-05
471952,3,6.356578635115435e-06,9,1.9069735905346308e-05
471588,18,3.81689101503855e-05,10,2.1204950083547502e-05
470602,15,3.1874067683520254e-05,5,1.0624689227840086e-05
471352,7,1.4850896994178448e-05,8,1.6972453707632512e-05
471938,23,4.8735215218948254e-05,17,3.602168081400523e-05
471716,3,6.359758837944865e-06,21,4.451831186561406e-05
471666,5,1.0600721697133141e-05,1,2.1201443394266283e-06
469218,5,1.0656027688622346e-05,19,4.049290521676491e-05
471596,4,8.481836147889295e-06,5,1.0602295184861618e-05
471398,6,1.2728098125151146e-05,8,1.697079750020153e-05
471472,5,1.0605083652899855e-05,29,6.150948518681916e-05
472004,10,2.1186261133380226e-05,8,1.694900890670418e-05
471958,5,1.059416303993152e-05,8,1.6950660863890432e-05
471114,3,6.367885479947528e-06,1,2.122628493315843e-06
464372,123,0.0002648738511365888,4,8.613783776799636e-06
461912,24,5.1957948700185316e-05,26,5.6287777758534095e-05
471754,34,7.207146097330389e-05,19,4.027522819096394e-05
471976,17,3.6018780615963525e-05,35,7.415631303286608e-05
471662,3,6.360486958881572e-06,3,6.360486958881572e-06
471624,1,2.1203331467440164e-06,6,1.2721998880464098e-05
471786,15,3.179407612773588e-05,2,4.239210150364784e-06
471926,1,2.1189762801795196e-06,14,2.9665667922513276e-05
471956,9,1.9069574282348353e-05,387,0.0008199916941409792
471648,1102,0.002336488228509397,321,0.0006805923061266028
471960,6,1.2712941774726671e-05,9,1.906941266209001e-05
471806,19,4.027078926507929e-05,19,4.027078926507929e-05
471826,3,6.358276144171792e-06,3,6.358276144171792e-06
471548,2,4.241349767149898e-06,3,6.362024650724846e-06
467442,22,4.7064662567762417e-05,8,1.7114422751913607e-05
471698,805,0.0017066004095840984,14,2.968000712320171e-05
471972,0,0.0,32,6.780063224089565e-05
471942,4,8.475617766589963e-06,23,4.8734802157892286e-05
471912,5,1.0595195714455238e-05,5,1.0595195714455238e-05
471966,0,0.0,17,3.6019543780696065e-05
471830,26,5.510459275586546e-05,29,6.146281499692685e-05
471780,1,2.1196320318792658e-06,14,2.967484844630972e-05
471608,7,1.4842835575308307e-05,17,3.604688639717732e-05
471938,4,8.475689603295348e-06,399,0.0008454500379287109
471572,34,7.209927646255503e-05,18,3.817020518605854e-05
471228,1,2.12211498467833e-06,9,1.9099034862104968e-05
471510,24,5.0900299039256855e-05,6,1.2725074759814214e-05
471832,29,6.146255446853965e-05,8,1.6955187439597144e-05
471470,8,1.696820582433665e-05,61,0.00012938256941056694
464032,0,0.0,5,1.0775118957313288e-05
471732,6,1.2719086260843022e-05,2,4.239695420281007e-06
417918,3,7.178441703874923e-06,29,6.93916031374576e-05
469962,1,2.1278316119175592e-06,18,3.8300969014516064e-05
471652,4,8.480829085851432e-06,106,0.00022474197077506297
472000,11,2.3305084745762712e-05,19,4.025423728813559e-05
471810,26,5.5106928636527414e-05,28,5.9345923147029524e-05
471896,23998,0.050854425551392676,1,2.1191109905572414e-06
471532,1,2.120746842207952e-06,7,1.4845227895455663e-05
469422,2,4.260558729671809e-06,6,1.2781676189015427e-05
423112,2,4.726880825880618e-06,1,2.363440412940309e-06
469200,1,2.131287297527707e-06,5,1.0656436487638533e-05
471998,5,1.059326522570011e-05,3,6.355959135420065e-06
471898,10,2.1191020093325252e-05,15,3.178653013998788e-05
471950,0,0.0,3,6.356605572624219e-06
471222,13,2.7587846068307508e-05,3,6.3664260157632705e-06
471796,12,2.543472178653486e-05,2,4.23912029775581e-06
471120,4,8.490405841399219e-06,3,6.367804381049414e-06
464710,1,2.1518796668890274e-06,10,2.1518796668890277e-05
471302,141,0.0002991712320338127,14,2.9704945024633887e-05
472000,3,6.3559322033898304e-06,11,2.3305084745762712e-05
419178,48,0.00011450982637447576,53727,0.1281722800337804
434280,7,1.6118633139909736e-05,22,5.0658561296859166e-05
471838,27,5.722302993824151e-05,41,8.689423064695933e-05
470492,26,5.526130093604142e-05,6,1.2752607908317251e-05
471988,1,2.1186979329982964e-06,12,2.542437519597956e-05
471980,66,0.00013983643374719268,7,1.4831136912581042e-05
465792,12,2.576257213520198e-05,11,2.3615691123935147e-05
471842,4,8.477414049618305e-06,5,1.059676756202288e-05
471696,3,6.360028492927648e-06,6,1.2720056985855296e-05
471864,1,2.1192547005069257e-06,8,1.6954037604055406e-05
465638,2,4.295182094244885e-06,22,4.7247003036693743e-05
467228,0,0.0,6,1.2841696131225012e-05
471940,3,6.3567402635928296e-06,7,1.483239394838327e-05
471932,33,6.99253282252528e-05,10,2.1189493401591756e-05
471764,78,0.0001653369057410061,9,1.9077335277808396e-05
470228,1,2.1266279336832347e-06,0,0.0
471982,7,1.4831074066383888e-05,12,2.5424698399515235e-05
471486,2,4.241907500965034e-06,6,1.2725722502895102e-05
471908,3,6.357171313052544e-06,8,1.6952456834806786e-05
457370,11,2.405054988302687e-05,1,2.1864136257297156e-06
469400,5,1.0651896037494674e-05,4,8.521516829995738e-06
470784,856,0.0018182436106579662,11,2.3365280043501905e-05
462650,1,2.1614611477358694e-06,8,1.7291689181886955e-05
468122,4,8.544781061347255e-06,5,1.068097632668407e-05
470152,1,2.126971702768466e-06,8653,0.01840468614405554
471996,4,8.474648090238053e-06,9,1.906795820303562e-05
471844,77,0.0001631895287425505,10,2.1193445291240325e-05
472004,7,1.4830382793366158e-05,48,0.00010169405344022508
472004,10,2.1186261133380226e-05,10,2.1186261133380226e-05
461062,4,8.675622801271845e-06,17,3.6871396905405345e-05
426312,55,0.00012901349246561205,5,1.172849931505564e-05
460904,2,4.339298422231094e-06,16,3.471438737784875e-05
463716,25,5.3912308395655965e-05,1,2.1564923358262386e-06
470138,109246,0.23237007006453425,31,6.593808626403311e-05
471666,40,8.480577357706513e-05,17,3.604245377025268e-05
471962,30,6.356443950996055e-05,64,0.00013560413762124917
471786,12,2.5435260902188705e-05,0,0.0
471376,6,1.2728692169308578e-05,83,0.00017608024167543531
471004,1,2.1231242197518492e-06,51,0.00010827933520734432
435932,26,5.964232953763431e-05,1,2.2939357514474735e-06
471832,22,4.662676545889215e-05,7,1.4835789009647501e-05
469782,9,1.9157822138779262e-05,14,2.98010566603233e-05
469686,8,1.7032655859446524e-05,43,9.155052524452507e-05
472014,8,1.6948649828183062e-05,2,4.2371624570457655e-06
467350,10,2.1397239756071467e-05,39,8.344923504867872e-05
471990,1,2.1186889552744764e-06,40,8.474755821097905e-05
469934,3,6.383875182472433e-06,2671,0.005683776870794622
471826,2,4.238850762781195e-06,6,1.2716552288343585e-05
468770,6,1.2799453889967362e-05,4,8.532969259978242e-06
291556,1,3.4298728203158226e-06,3,1.0289618460947468e-05
470864,1,2.1237554792891367e-06,30,6.37126643786741e-05
471962,2,4.2376293006640364e-06,3,6.356443950996055e-06
471592,31,6.573478769784051e-05,12,2.544572427013181e-05
471280,548,0.0011627906976744186,6,1.273128501103378e-05
471298,0,0.0,20,4.2435995909169995e-05
468678,0,0.0,16,3.4138577018763415e-05
471090,570,0.001209959880277654,15,3.1841049480990894e-05
439184,20,4.5538999599256806e-05,8,1.821559983970272e-05
469566,0,0.0,99,0.00021083298194503008
466088,7,1.5018623092634867e-05,1,2.145517584662124e-06
471454,6,1.2726586262922787e-05,21,4.4543051920229757e-05
449412,4,8.900518900251885e-06,9,2.002616752556674e-05
470782,0,0.0,2,4.248250782740207e-06
470464,7,1.4878928037001768e-05,2,4.2511222962862195e-06
470892,48,0.00010193420147294921,8,1.6989033578824867e-05
471436,2,4.2423573931562295e-06,3,6.363536089734344e-06
451078,2,4.433822975183893e-06,2,4.433822975183893e-06
471524,1,2.120782823355757e-06,70,0.000148454797634903
471468,3,6.363104176741582e-06,1,2.1210347255805273e-06
471344,9,1.9094334498794935e-05,19,4.0310261719678195e-05
436490,18,4.1238058145661985e-05,30,6.873009690943664e-05
462640,0,0.0,8297,0.01793403077987204
467136,1,2.140704206055624e-06,17,3.6391971502945606e-05
469318,1,2.1307514307995858e-06,4,8.523005723198343e-06
468956,22,4.6912716758075385e-05,22,4.6912716758075385e-05
471384,6,1.27284761468357e-05,17,3.606401574936782e-05
470868,34,7.220707289516383e-05,14,2.973232413330275e-05
458142,1,2.1827293721160686e-06,6,1.3096376232696413e-05
471136,5,1.0612646879032807e-05,1,2.1225293758065612e-06
471816,65,0.00013776556962883835,9,1.9075232717839156e-05
471982,8,1.694979893301016e-05,6,1.2712349199757617e-05
471978,1,2.118742822758688e-06,8,1.6949942582069505e-05
471968,7,1.4831514000949217e-05,4,8.475150857685267e-06
471992,7,1.4830759843387177e-05,21,4.449227953016153e-05
467966,0,0.0,10,2.1369073821602424e-05
471858,13,2.7550661427802434e-05,17,3.602778802097241e-05
471807,2,4.2390214642851845e-06,19,4.0270703910709254e-05
471812,13,2.7553347519774827e-05,1,2.1194882707519097e-06
471376,3,6.364346084654289e-06,5,1.0607243474423814e-05
