AN,AC,AF,AC_sim,AF_sim
469994,8,1.702149389141138e-05,15,3.191530104639634e-05
471928,3,6.356901900289875e-06,70,0.00014832771100676374
471922,6,1.2713965443441924e-05,0,0.0
471470,1,2.1210257280420813e-06,2,4.2420514560841626e-06
471974,6,1.2712564675172785e-05,16,3.390017246712743e-05
471740,4,8.479247042862593e-06,198,0.0004197227286216984
471906,8,1.6952528681559464e-05,0,0.0
468250,24,5.125467164975974e-05,1,2.1356113187399893e-06
471988,5,1.0593489664991483e-05,3709,0.007858250633490682
471956,70,0.00014831891108493166,3,6.356524760782785e-06
469288,33,7.031929220436064e-05,2,4.261775285112767e-06
467878,6,1.2823855791467006e-05,4,8.549237194311337e-06
469440,0,0.0,0,0.0
466218,1,2.1449193295840145e-06,9,1.9304273966256128e-05
471746,27,5.723418958507332e-05,0,0.0
471586,35,7.421764004868678e-05,0,0.0
471956,3,6.356524760782785e-06,11,2.3307257456203545e-05
471694,56,0.00011872103524742736,13,2.7560240325295638e-05
471346,0,0.0,131698,0.27940833273221793
471948,10,2.1188775034537702e-05,35,7.416071262088196e-05
471556,5,1.0603194530448133e-05,12,2.544766687307552e-05
471804,6,1.2717145255233104e-05,8,1.695619367364414e-05
471750,2,4.239533651298357e-06,2,4.239533651298357e-06
471808,16,3.391209983722192e-05,17,3.603160607704829e-05
470406,18,3.826481805079017e-05,10,2.1258232250438982e-05
471940,44,9.323219053269484e-05,1,2.11891342119761e-06
471932,6,1.2713696040955053e-05,426,0.0009026724189078087
471992,1,2.1186799776267394e-06,0,0.0
471930,1,2.118958320089844e-06,0,0.0
471596,0,0.0,14,2.9686426517612532e-05
471474,45,9.544534799373878e-05,3,6.363023199582586e-06
471850,17,3.602839885556851e-05,171,0.0003624033061354244
471920,1,2.119003220884896e-06,2,4.238006441769792e-06
471928,0,0.0,0,0.0
472000,5,1.0593220338983052e-05,1,2.11864406779661e-06
471720,39,8.267616382599847e-05,5,1.0599508182820318e-05
471816,8,1.695576241585703e-05,10,2.1194703019821286e-05
471164,40,8.48961295854522e-05,19,4.032566155308979e-05
471758,3,6.3591926369028185e-06,0,0.0
465322,62,0.00013324106747585542,4,8.596197901668093e-06
471874,6945,0.014717911984979041,132,0.0002797356921551092
471836,12,2.5432565552437713e-05,0,0.0
471864,2409,0.005105284573521184,0,0.0
471914,0,0.0,1,2.1190301622753296e-06
471934,9,1.907046324274157e-05,10,2.118940360304619e-05
471830,12,2.5432888964245596e-05,63,0.00013352266706228937
471730,32,6.783541432599157e-05,26,5.511627413986815e-05
471636,0,0.0,3,6.360837595094522e-06
471880,16,3.3906925489531234e-05,5,1.0595914215478512e-05
471388,19,4.030649910477144e-05,5,1.0606973448624063e-05
463940,58,0.00012501616588351942,1,2.1554511359227486e-06
471478,19,4.0298805034381245e-05,83,0.0001760421483080865
470902,1,2.1235841003011242e-06,6,1.2741504601806745e-05
470404,7,1.4880825843317659e-05,9,1.9132490369979847e-05
471542,3,6.362105602470193e-06,2,4.241403734980129e-06
470632,1,2.124802393377416e-06,41,8.711689812847405e-05
459232,0,0.0,17,3.701832624904188e-05
470088,10,2.1272612787392998e-05,18,3.8290703017307394e-05
470880,5,1.0618416581719335e-05,9,1.91131498470948e-05
471480,7,1.484686519046407e-05,2,4.241961482989734e-06
469822,0,0.0,18,3.8312382136213286e-05
470660,17,3.611949177750393e-05,26,5.52415756597119e-05
471258,13,2.758573859754105e-05,2,4.243959784237085e-06
471262,1,2.121961881076768e-06,33,7.002474207553335e-05
470750,56,0.00011895910780669145,7,1.4869888475836432e-05
471264,0,0.0,0,0.0
470468,5,1.0627715381279917e-05,96,0.0002040521353205744
469344,8,1.70450671575646e-05,2,4.26126678939115e-06
470592,10,2.124983000135999e-05,2,4.249966000271998e-06
425059,4,9.410458312845982e-06,34,7.998889565919084e-05
464228,17,3.661993675521511e-05,0,0.0
470888,6,1.2741883420261293e-05,12,2.5483766840522586e-05
470728,2,4.248738124776941e-06,0,0.0
470030,11,2.3402761525860052e-05,712,0.0015147969278556687
400990,23,5.7358038853836756e-05,1,2.493827776253772e-06
471018,977,0.0020742307088051836,2,4.246122228874481e-06
471196,0,0.0,10,2.1222591023692902e-05
468414,5,1.067431801782184e-05,23,4.910186288198047e-05
471756,3,6.359219596571109e-06,0,0.0
459996,21,4.5652570891920796e-05,4,8.695727788937295e-06
464186,0,0.0,6,1.2925852998582464e-05
471650,0,0.0,1,2.12021626205873e-06
463980,0,0.0,0,0.0
470872,2,4.247438794406972e-06,10,2.1237193972034862e-05
461272,7,1.5175427947068107e-05,0,0.0
471754,6,1.271849311293598e-05,2,4.2394977043119935e-06
395250,0,0.0,0,0.0
471664,1,2.1201533294887885e-06,13,2.756199328335425e-05
471518,3,6.362429430053572e-06,13721,0.02909963140325502
471924,0,0.0,5,1.0594926301692645e-05
471740,3,6.359435282146945e-06,0,0.0
471906,7,1.483346259636453e-05,2,4.238132170389866e-06
471906,8,1.6952528681559464e-05,1,2.119066085194933e-06
471314,1,2.121727765353883e-06,3,6.365183296061649e-06
471970,6,1.2712672415619637e-05,6,1.2712672415619637e-05
471910,31,6.569049183106949e-05,150,0.000317857218537433
471700,13,2.755988976044096e-05,1,2.11999152003392e-06
471730,1,2.1198566976872365e-06,917,0.0019439085917791958
471552,5,1.060328447339848e-05,1535,0.0032552083333333335
471830,12,2.5432888964245596e-05,3,6.358222241061399e-06
423182,8,1.890439574462052e-05,5,1.1815247340387824e-05
465636,38,8.160881031535363e-05,5,1.0738001357283372e-05
436858,1,2.2890733373315816e-06,1,2.2890733373315816e-06
471726,1,2.1198746730093315e-06,3,6.359624019027995e-06
419572,6,1.4300286959091646e-05,0,0.0
471444,53,0.00011242056320581023,7,1.4847998913974937e-05
471860,56,0.00011867926927478489,38,8.053236129360404e-05
470764,3,6.372619826494804e-06,1,2.1242066088316015e-06
470594,4,8.499895876275516e-06,5,1.0624869845344395e-05
471550,7,1.4844661223624218e-05,28,5.9378644894496874e-05
471930,9,1.9070624880808595e-05,3,6.356874960269532e-06
471922,15,3.178491360860481e-05,0,0.0
471628,0,0.0,9,1.9082836472813318e-05
472000,39,8.26271186440678e-05,0,0.0
471526,16,3.3932381247269506e-05,7,1.4845416795680408e-05
471924,11,2.330883786372382e-05,1,2.1189852603385293e-06
416908,0,0.0,1,2.3986107246682723e-06
471910,3,6.35714437074866e-06,10,2.1190481235828865e-05
469804,2,4.257094447897421e-06,19,4.04423972550255e-05
468616,1,2.133943356607542e-06,0,0.0
454908,45,9.89211005302171e-05,28,6.155090699657953e-05
469432,2,4.260467969801803e-06,0,0.0
468312,0,0.0,5,1.0676642921812809e-05
471908,5,1.059528552175424e-05,20,4.238114208701696e-05
471786,7,1.4837235526276744e-05,27,5.722933702992458e-05
470886,0,0.0,7184,0.015256346546722562
466088,1,2.145517584662124e-06,1,2.145517584662124e-06
469218,0,0.0,70,0.00014918438764071284
471570,42,8.906418983395891e-05,64,0.00013571686069936595
471892,30,6.357386859705186e-05,4,8.47651581294025e-06
466158,55,0.00011798574732172354,3,6.4355862175485565e-06
471626,6,1.2721944930941042e-05,10,2.1203241551568403e-05
471838,19,4.0268058104688475e-05,0,0.0
397706,0,0.0,3,7.543260599538352e-06
471952,3,6.356578635115435e-06,10,2.1188595450384784e-05
471588,18,3.81689101503855e-05,1,2.1204950083547505e-06
470602,15,3.1874067683520254e-05,9,1.9124440610112156e-05
471352,7,1.4850896994178448e-05,0,0.0
471938,23,4.8735215218948254e-05,34,7.204336162801046e-05
471716,3,6.359758837944865e-06,0,0.0
471666,5,1.0600721697133141e-05,32,6.78446188616521e-05
469218,5,1.0656027688622346e-05,99,0.00021098934823472247
471596,4,8.481836147889295e-06,1,2.120459036972324e-06
471398,6,1.2728098125151146e-05,1,2.121349687525191e-06
471472,5,1.0605083652899855e-05,22,4.666236807275936e-05
472004,10,2.1186261133380226e-05,1,2.1186261133380226e-06
471958,5,1.059416303993152e-05,3,6.356497823958912e-06
471114,3,6.367885479947528e-06,12,2.5471541919790113e-05
464372,123,0.0002648738511365888,6,1.2920675665199452e-05
461912,24,5.1957948700185316e-05,10,2.1649145291743882e-05
471754,34,7.207146097330389e-05,34,7.207146097330389e-05
471976,17,3.6018780615963525e-05,74,0.00015678763326948828
471662,3,6.360486958881572e-06,28077,0.05952779744817263
471624,1,2.1203331467440164e-06,20,4.240666293488033e-05
471786,15,3.179407612773588e-05,0,0.0
471926,1,2.1189762801795196e-06,4,8.475905120718079e-06
471956,9,1.9069574282348353e-05,283,0.0005996321691005093
471648,1102,0.002336488228509397,619,0.0013124194314403962
471960,6,1.2712941774726671e-05,1,2.118823629121112e-06
471806,19,4.027078926507929e-05,0,0.0
471826,3,6.358276144171792e-06,12,2.543310457668717e-05
471548,2,4.241349767149898e-06,68,0.00014420589208309653
467442,22,4.7064662567762417e-05,19,4.064675403579481e-05
471698,805,0.0017066004095840984,52,0.00011024002645760634
471972,0,0.0,0,0.0
471942,4,8.475617766589963e-06,1,2.1189044416474907e-06
471912,5,1.0595195714455238e-05,5,1.0595195714455238e-05
471966,0,0.0,0,0.0
471830,26,5.510459275586546e-05,3,6.358222241061399e-06
471780,1,2.1196320318792658e-06,8,1.6957056255034126e-05
471608,7,1.4842835575308307e-05,1015,0.0021522111584197047
471938,4,8.475689603295348e-06,7,1.483245680576686e-05
471572,34,7.209927646255503e-05,0,0.0
471228,1,2.12211498467833e-06,11,2.3343264831461628e-05
471510,24,5.0900299039256855e-05,158,0.0003350936353417743
471832,29,6.146255446853965e-05,3,6.358195289848929e-06
471470,8,1.696820582433665e-05,0,0.0
464032,0,0.0,376,0.0008102889455899594
471732,6,1.2719086260843022e-05,3,6.359543130421511e-06
417918,3,7.178441703874923e-06,0,0.0
469962,1,2.1278316119175592e-06,2,4.2556632238351184e-06
471652,4,8.480829085851432e-06,6,1.272124362877715e-05
472000,11,2.3305084745762712e-05,0,0.0
471810,26,5.5106928636527414e-05,35,7.41824039337869e-05
471896,23998,0.050854425551392676,0,0.0
471532,1,2.120746842207952e-06,1,2.120746842207952e-06
469422,2,4.260558729671809e-06,5,1.0651396824179522e-05
423112,2,4.726880825880618e-06,18,4.254192743292556e-05
469200,1,2.131287297527707e-06,40,8.525149190110827e-05
471998,5,1.059326522570011e-05,0,0.0
471898,10,2.1191020093325252e-05,19,4.026293817731798e-05
471950,0,0.0,2,4.237737048416145e-06
471222,13,2.7587846068307508e-05,5,1.0610710026272118e-05
471796,12,2.543472178653486e-05,48,0.00010173888714613944
471120,4,8.490405841399219e-06,5,1.0613007301749024e-05
464710,1,2.1518796668890274e-06,3,6.455639000667083e-06
471302,141,0.0002991712320338127,0,0.0
472000,3,6.3559322033898304e-06,54,0.00011440677966101694
419178,48,0.00011450982637447576,9,2.1470592445214204e-05
434280,7,1.6118633139909736e-05,10,2.3026618771299623e-05
471838,27,5.722302993824151e-05,2,4.23874295838826e-06
470492,26,5.526130093604142e-05,43,9.139369000960697e-05
471988,1,2.1186979329982964e-06,0,0.0
471980,66,0.00013983643374719268,21,4.449341073774312e-05
465792,12,2.576257213520198e-05,0,0.0
471842,4,8.477414049618305e-06,0,0.0
471696,3,6.360028492927648e-06,1,2.1200094976425495e-06
471864,1,2.1192547005069257e-06,2,4.238509401013851e-06
465638,2,4.295182094244885e-06,244,0.0005240122154978761
467228,0,0.0,10,2.140282688537502e-05
471940,3,6.3567402635928296e-06,29,6.144848921473068e-05
471932,33,6.99253282252528e-05,0,0.0
471764,78,0.0001653369057410061,62,0.0001314216430249023
470228,1,2.1266279336832347e-06,0,0.0
471982,7,1.4831074066383888e-05,5,1.0593624333131348e-05
471486,2,4.241907500965034e-06,8,1.6967630003860135e-05
471908,3,6.357171313052544e-06,1903,0.0040325656695796635
457370,11,2.405054988302687e-05,10,2.1864136257297155e-05
469400,5,1.0651896037494674e-05,11,2.3434171282488284e-05
470784,856,0.0018182436106579662,8,1.6992930940728655e-05
462650,1,2.1614611477358694e-06,0,0.0
468122,4,8.544781061347255e-06,6,1.2817171592020884e-05
470152,1,2.126971702768466e-06,2,4.253943405536932e-06
471996,4,8.474648090238053e-06,4,8.474648090238053e-06
471844,77,0.0001631895287425505,1,2.1193445291240326e-06
472004,7,1.4830382793366158e-05,41,8.686367064685893e-05
472004,10,2.1186261133380226e-05,0,0.0
461062,4,8.675622801271845e-06,2,4.337811400635923e-06
426312,55,0.00012901349246561205,32,7.50623956163561e-05
460904,2,4.339298422231094e-06,7,1.5187544477808828e-05
463716,25,5.3912308395655965e-05,15,3.234738503739358e-05
470138,109246,0.23237007006453425,0,0.0
471666,40,8.480577357706513e-05,7,1.4841010375986397e-05
471962,30,6.356443950996055e-05,11,2.3306961153652202e-05
471786,12,2.5435260902188705e-05,0,0.0
471376,6,1.2728692169308578e-05,0,0.0
471004,1,2.1231242197518492e-06,0,0.0
435932,26,5.964232953763431e-05,0,0.0
471832,22,4.662676545889215e-05,39,8.265653876803607e-05
469782,9,1.9157822138779262e-05,1,2.128646904308807e-06
469686,8,1.7032655859446524e-05,2,4.258163964861631e-06
472014,8,1.6948649828183062e-05,0,0.0
467350,10,2.1397239756071467e-05,3,6.41917192682144e-06
471990,1,2.1186889552744764e-06,0,0.0
469934,3,6.383875182472433e-06,0,0.0
471826,2,4.238850762781195e-06,7,1.4835977669734181e-05
468770,6,1.2799453889967362e-05,4,8.532969259978242e-06
291556,1,3.4298728203158226e-06,1,3.4298728203158226e-06
470864,1,2.1237554792891367e-06,0,0.0
471962,2,4.2376293006640364e-06,18,3.813866370597633e-05
471592,31,6.573478769784051e-05,2,4.240954045021968e-06
471280,548,0.0011627906976744186,2671,0.005667543710745205
471298,0,0.0,15,3.1826996931877494e-05
468678,0,0.0,1,2.1336610636727135e-06
471090,570,0.001209959880277654,0,0.0
439184,20,4.5538999599256806e-05,15,3.4154249699442606e-05
469566,0,0.0,848,0.0018059229160543992
466088,7,1.5018623092634867e-05,2,4.291035169324248e-06
471454,6,1.2726586262922787e-05,2,4.242195420974263e-06
449412,4,8.900518900251885e-06,5,1.1125648625314855e-05
470782,0,0.0,3,6.37237617411031e-06
470464,7,1.4878928037001768e-05,38,8.077132362943817e-05
470892,48,0.00010193420147294921,0,0.0
471436,2,4.2423573931562295e-06,1,2.1211786965781147e-06
451078,2,4.433822975183893e-06,3,6.650734462775839e-06
471524,1,2.120782823355757e-06,18,3.8174090820403624e-05
471468,3,6.363104176741582e-06,923,0.0019577150517108267
471344,9,1.9094334498794935e-05,72,0.00015275467599035948
436490,18,4.1238058145661985e-05,4,9.16401292125822e-06
462640,0,0.0,1,2.161507867888639e-06
467136,1,2.140704206055624e-06,0,0.0
469318,1,2.1307514307995858e-06,0,0.0
468956,22,4.6912716758075385e-05,11,2.3456358379037692e-05
471384,6,1.27284761468357e-05,3,6.36423807341785e-06
470868,34,7.220707289516383e-05,1,2.1237374380930535e-06
458142,1,2.1827293721160686e-06,3,6.548188116348207e-06
471136,5,1.0612646879032807e-05,1,2.1225293758065612e-06
471816,65,0.00013776556962883835,24,5.0867287247571086e-05
471982,8,1.694979893301016e-05,25,5.296812166565674e-05
471978,1,2.118742822758688e-06,0,0.0
471968,7,1.4831514000949217e-05,3,6.35636314326395e-06
471992,7,1.4830759843387177e-05,0,0.0
467966,0,0.0,31,6.624412884696752e-05
471858,13,2.7550661427802434e-05,20,4.2385632965849895e-05
471807,2,4.2390214642851845e-06,0,0.0
471812,13,2.7553347519774827e-05,4,8.477953083007639e-06
471376,3,6.364346084654289e-06,112,0.00023760225382709344
418522,21,5.0176573752395334e-05,13,3.1061688513387586e-05
471948,13,2.7545407544899014e-05,3,6.356632510361311e-06
471976,19,4.0256284217841586e-05,6,1.2712510805634185e-05
68374,1,1.4625442419633194e-05,4,5.8501769678532776e-05
68350,0,0.0,0,0.0
68358,0,0.0,0,0.0
121568,0,0.0,1,8.225848907607265e-06
104320,0,0.0,0,0.0
471262,5,1.0609809405383842e-05,4,8.487847524307073e-06
471916,2,4.238042363471465e-06,4,8.47608472694293e-06
471886,4,8.476623591291118e-06,2,4.238311795645559e-06
471714,0,0.0,1,2.1199286008047247e-06
471146,7,1.4857390278172796e-05,12,2.546981190543908e-05
472000,1,2.11864406779661e-06,27,5.720338983050847e-05
471490,2,4.241871513711849e-06,0,0.0
472006,2,4.237234272445689e-06,0,0.0
470090,0,0.0,11,2.33997745112638e-05
470928,1,2.123466856929297e-06,3,6.370400570787891e-06
471964,30,6.356417014857065e-05,0,0.0
471988,99,0.00020975109536683137,145,0.000307211200284753
471812,8,1.6955906166015277e-05,21,4.4509253685790104e-05
471938,42,8.899474083460115e-05,1,2.118922400823837e-06
419230,7,1.6697278343629988e-05,0,0.0
369396,0,0.0,0,0.0
471698,19,4.028000966720232e-05,4,8.480002035200488e-06
471894,0,0.0,5,1.0595599859290433e-05
471988,15,3.1780468994974445e-05,41,8.686661525293016e-05
