AN,AC,AF,AC_sim,AF_sim
471086,25,5.3068866406558464e-05,27,5.731437571908314e-05
472012,4,8.47436082133505e-06,12,2.542308246400515e-05
471920,70,0.0001483302254619427,6,1.2714019325309374e-05
471928,21,4.449831330202912e-05,2,4.2379346001932496e-06
471892,21,4.4501708017936305e-05,3,6.3573868597051865e-06
471358,6,1.2729178246682989e-05,0,0.0
471968,13,2.7544240287477116e-05,19,4.025696657400502e-05
429510,3,6.984703499336453e-06,0,0.0
471460,14,2.9694990030967632e-05,18,3.817927289695838e-05
471988,5,1.0593489664991483e-05,26,5.508614625795571e-05
471934,0,0.0,3,6.356821080913856e-06
443748,1,2.253531283521278e-06,7,1.5774718984648946e-05
471732,30,6.359543130421511e-05,1015,0.002151645425792611
471912,5,1.0595195714455238e-05,18,3.814270457203886e-05
471236,888,0.0018844061149827262,126,0.000267381948747549
471544,4,8.482771491101573e-06,7245,0.015364419863257723
471334,1,2.1216377346000924e-06,9,1.909473961140083e-05
471288,7,1.485291371730237e-05,0,0.0
471758,10,2.1197308789676063e-05,4,8.478923515870425e-06
471510,15,3.1812686899535535e-05,11,2.3329303726326058e-05
471524,11,2.332861105691333e-05,6,1.2724696940134543e-05
471444,5,1.0605713509982098e-05,5,1.0605713509982098e-05
471930,14,2.9665416481257815e-05,2,4.237916640179688e-06
471904,7,1.4833525462805995e-05,4,8.476300264460568e-06
471448,1,2.121124705163666e-06,1,2.121124705163666e-06
471924,24,5.0855646248124696e-05,0,0.0
471898,21,4.450114219598303e-05,8,1.6952816074660203e-05
455362,0,0.0,0,0.0
418722,9,2.1493974522475533e-05,78,0.0001862811125281213
471956,9,1.9069574282348353e-05,21,4.449567332547949e-05
434126,4,9.213914854212832e-06,1,2.303478713553208e-06
471962,7,1.4831702552324128e-05,4,8.475258601328073e-06
471344,11,2.333751994297159e-05,1,2.1215927220883263e-06
470413,16,3.401266546630301e-05,23,4.8893206607810586e-05
471710,22,4.663882470161752e-05,12,2.543935892815501e-05
470977,14,2.9725443068345163e-05,7,1.4862721534172582e-05
471932,2,4.2378986803183505e-06,1,2.1189493401591753e-06
471682,39,8.268282444528304e-05,6,1.2720434530043546e-05
467010,3,6.423845313804844e-06,21,4.4966917196633906e-05
470470,19,4.038514676812549e-05,3,6.376602121282972e-06
461070,17,3.6870757151842455e-05,10,2.1688680677554384e-05
471720,10,2.1199016365640635e-05,23,4.875773764097346e-05
471868,0,0.0,26,5.5100155128129056e-05
472006,0,0.0,12,2.5423405634674135e-05
468920,1,2.1325599249338907e-06,11,2.3458159174272797e-05
470844,6,1.2743074139205342e-05,9,1.9114611208808013e-05
470400,7,1.4880952380952381e-05,8,1.7006802721088435e-05
457276,3,6.560589228387232e-06,6,1.3121178456774464e-05
471012,10,2.123088159112719e-05,5,1.0615440795563594e-05
460636,19,4.124731892426992e-05,11,2.3880026745629954e-05
435050,0,0.0,6,1.3791518216296977e-05
418240,6,1.4345830145371079e-05,0,0.0
471168,4,8.489540885628905e-06,36681,0.07785121230643846
471898,3,6.357306027997576e-06,45,9.535959041996363e-05
472010,9,1.906739263998644e-05,7,1.483019427554501e-05
471212,4,8.48874816430821e-06,61,0.0001294534095057002
471366,0,0.0,3,6.364481103855603e-06
471962,3,6.356443950996055e-06,4,8.475258601328073e-06
471994,54,0.00011440823400297461,3,6.3560130001652565e-06
471962,6,1.271288790199211e-05,6,1.271288790199211e-05
471832,7,1.4835789009647501e-05,9,1.907458586954679e-05
471938,3,6.356767202471511e-06,23,4.8735215218948254e-05
471938,6,1.2713534404943022e-05,0,0.0
472006,16,3.389787417956551e-05,30,6.355851408668533e-05
471914,1,2.1190301622753296e-06,15,3.178545243412995e-05
471940,213,0.0004513285587150909,15,3.178370131796415e-05
471402,8,1.697065349743955e-05,47,9.970258929745738e-05
471804,1,2.1195242092055175e-06,1,2.1195242092055175e-06
471936,4,8.475725522104692e-06,10,2.118931380526173e-05
471336,6,1.2729772391669637e-05,3,6.3648861958348186e-06
471774,14,2.9675225849665307e-05,5,1.0598294946309037e-05
471736,1998,0.004235419811080774,3,6.359489205826988e-06
471894,0,0.0,30,6.357359915574261e-05
471978,3270,0.0069282890304209095,0,0.0
470466,8,1.7004416897289072e-05,186,0.0003953526928619709
471952,13,2.754517408550022e-05,6,1.271315727023087e-05
471910,1,2.1190481235828867e-06,27,5.721429933673794e-05
471812,5,1.0597441353759548e-05,3,6.358464812255729e-06
469364,17,3.621922431204779e-05,4,8.522170426364186e-06
470492,20,4.250869302772417e-05,275,0.0005844945291312073
471816,1,2.1194703019821287e-06,12,2.5433643623785543e-05
471052,1,2.1229078742898873e-06,4,8.49163149715955e-06
471324,1,2.1216827490219042e-06,17,3.606860673337237e-05
471600,5,1.0602205258693808e-05,11,2.3324851569126377e-05
471944,37,7.839913210041869e-05,3,6.356686386520435e-06
471820,12,2.543342800220423e-05,8,1.6955618668136153e-05
471740,2,4.239623521431297e-06,20,4.239623521431297e-05
471914,44,9.32373271401145e-05,0,0.0
468580,14,2.9877502240812668e-05,4,8.536429211660763e-06
471754,3,6.35924655646799e-06,14,2.9676483930183952e-05
471812,3,6.358464812255729e-06,2,4.238976541503819e-06
471974,5,1.0593803895977321e-05,10,2.1187607791954643e-05
471914,3,6.357090486825989e-06,692,0.0014663688722945283
471670,1,2.120126359531028e-06,8,1.6961010876248225e-05
471776,1,2.11965000339144e-06,10,2.11965000339144e-05
471720,19,4.0278131094717204e-05,13,2.7558721275332825e-05
466488,1,2.143677865239835e-06,13,2.7867812248117852e-05
463982,31,6.681293670875163e-05,32,6.896819273161458e-05
468160,0,0.0,12,2.563226247436774e-05
468808,16,3.4129110424736776e-05,6,1.2798416409276293e-05
471994,4,8.474684000220342e-06,6,1.2712026000330513e-05
471400,34,7.212558336868901e-05,44,9.333899024183283e-05
471026,4,8.492100223766841e-06,0,0.0
471586,1,2.120504001391051e-06,4,8.482016005564203e-06
456608,13595,0.02977389796061392,11,2.4090686102740205e-05
471760,1,2.1197218924877055e-06,25,5.299304731219264e-05
457982,56,0.00012227554794729925,0,0.0
468778,2,4.266411819667305e-06,8,1.706564727866922e-05
469760,129,0.000274608310626703,3,6.386239782016349e-06
471710,4,8.479786309385004e-06,2,4.239893154692502e-06
471858,7,1.4834971538047463e-05,0,0.0
468432,6,1.2808689414899067e-05,163,0.0003479693957714247
467278,3,6.420161017638323e-06,4,8.560214690184429e-06
471942,16,3.390247106635985e-05,3,6.356713324942472e-06
471440,12,2.5453928389614797e-05,7,1.4848124893941966e-05
471308,27,5.7287378953890026e-05,5,1.0608773880350004e-05
471506,39,8.271368763069824e-05,6,1.2725182712415113e-05
471314,0,0.0,21,4.455628307243154e-05
471000,0,0.0,31,6.581740976645435e-05
471732,18,3.8157258782529064e-05,244,0.0005172428412742829
471836,6,1.2716282776218856e-05,36,7.629769665731313e-05
471852,47,9.960750404787941e-05,60,0.00012715851580580352
469684,27,5.748545830813909e-05,101,0.00021503819589340918
469994,8,1.702149389141138e-05,48113,0.10236939194968446
471928,3,6.356901900289875e-06,5,1.0594836500483124e-05
471922,6,1.2713965443441924e-05,19,4.0260890570899426e-05
471470,1,2.1210257280420813e-06,25,5.302564320105203e-05
471974,6,1.2712564675172785e-05,9,1.9068847012759177e-05
471740,4,8.479247042862593e-06,9,1.9078305846440838e-05
471906,8,1.6952528681559464e-05,14,2.966692519272906e-05
468250,24,5.125467164975974e-05,0,0.0
471988,5,1.0593489664991483e-05,10,2.1186979329982967e-05
471956,70,0.00014831891108493166,46,9.746671299866937e-05
469288,33,7.031929220436064e-05,11,2.3439764068120216e-05
467878,6,1.2823855791467006e-05,3,6.411927895733503e-06
469440,0,0.0,6,1.278118609406953e-05
466218,1,2.1449193295840145e-06,1,2.1449193295840145e-06
471746,27,5.723418958507332e-05,2,4.23956959889432e-06
471586,35,7.421764004868678e-05,8,1.6964032011128407e-05
471956,3,6.356524760782785e-06,92,0.00019493342599733875
471694,56,0.00011872103524742736,1,2.120018486561203e-06
471346,0,0.0,8,1.697266975852134e-05
471948,10,2.1188775034537702e-05,4,8.475510013815081e-06
471556,5,1.0603194530448133e-05,0,0.0
471804,6,1.2717145255233104e-05,19,4.027095997490483e-05
471750,2,4.239533651298357e-06,73,0.00015474297827239005
471808,16,3.391209983722192e-05,2,4.23901247965274e-06
470406,18,3.826481805079017e-05,76,0.00016156256510333627
471940,44,9.323219053269484e-05,23,4.873500868754503e-05
471932,6,1.2713696040955053e-05,14,2.9665290762228457e-05
471992,1,2.1186799776267394e-06,7,1.4830759843387177e-05
471930,1,2.118958320089844e-06,26,5.509291632233594e-05
471596,0,0.0,3,6.3613771109169716e-06
471474,45,9.544534799373878e-05,8,1.696806186555356e-05
471850,17,3.602839885556851e-05,19,4.026703401504715e-05
471920,1,2.119003220884896e-06,9,1.9071028987964062e-05
471928,0,0.0,2,4.2379346001932496e-06
472000,5,1.0593220338983052e-05,2,4.23728813559322e-06
471720,39,8.267616382599847e-05,14,2.9678622911896888e-05
471816,8,1.695576241585703e-05,3,6.358410905946386e-06
471164,40,8.48961295854522e-05,1,2.122403239636305e-06
471758,3,6.3591926369028185e-06,2,4.239461757935212e-06
465322,62,0.00013324106747585542,9,1.9341445278753207e-05
471874,6945,0.014717911984979041,11,2.3311307679592434e-05
471836,12,2.5432565552437713e-05,7,1.4835663238921999e-05
471864,2409,0.005105284573521184,28,5.933913161419392e-05
471914,0,0.0,11,2.3309331785028626e-05
471934,9,1.907046324274157e-05,4,8.475761441218476e-06
471830,12,2.5432888964245596e-05,23,4.874637051480406e-05
471730,32,6.783541432599157e-05,3,6.359570093061709e-06
471636,0,0.0,65,0.00013781814789371464
471880,16,3.3906925489531234e-05,3,6.357548529287107e-06
471388,19,4.030649910477144e-05,6,1.2728368138348875e-05
463940,58,0.00012501616588351942,6,1.2932706815536492e-05
471478,19,4.0298805034381245e-05,1,2.1209897386516444e-06
470902,1,2.1235841003011242e-06,43,9.131411631294834e-05
470404,7,1.4880825843317659e-05,7,1.4880825843317659e-05
471542,3,6.362105602470193e-06,8,1.6965614939920516e-05
470632,1,2.124802393377416e-06,32,6.799367658807731e-05
459232,0,0.0,21,4.5728520660581144e-05
470088,10,2.1272612787392998e-05,6,1.27635676724358e-05
470880,5,1.0618416581719335e-05,5,1.0618416581719335e-05
471480,7,1.484686519046407e-05,2,4.241961482989734e-06
469822,0,0.0,6,1.277079404540443e-05
470660,17,3.611949177750393e-05,6,1.2748055921471976e-05
471258,13,2.758573859754105e-05,2,4.243959784237085e-06
471262,1,2.121961881076768e-06,14,2.9707466335074755e-05
470750,56,0.00011895910780669145,29,6.160382368560807e-05
471264,0,0.0,1,2.121952875670537e-06
470468,5,1.0627715381279917e-05,2,4.251086152511967e-06
469344,8,1.70450671575646e-05,0,0.0
470592,10,2.124983000135999e-05,1,2.124983000135999e-06
425059,4,9.410458312845982e-06,18,4.2347062407806915e-05
464228,17,3.661993675521511e-05,22,4.739050638910191e-05
470888,6,1.2741883420261293e-05,10,2.1236472367102157e-05
470728,2,4.248738124776941e-06,7,1.4870583436719294e-05
470030,11,2.3402761525860052e-05,113,0.00024041018658383506
400990,23,5.7358038853836756e-05,45,0.00011222224993141974
471018,977,0.0020742307088051836,9,1.910755002993516e-05
471196,0,0.0,2,4.24451820473858e-06
468414,5,1.067431801782184e-05,13,2.7753226846336786e-05
471756,3,6.359219596571109e-06,3,6.359219596571109e-06
459996,21,4.5652570891920796e-05,22,4.782650283915512e-05
464186,0,0.0,19,4.093186782884447e-05
471650,0,0.0,8,1.696173009646984e-05
463980,0,0.0,3,6.46579593948015e-06
470872,2,4.247438794406972e-06,58,0.0001231757250378022
461272,7,1.5175427947068107e-05,9,1.9511264503373282e-05
471754,6,1.271849311293598e-05,141,0.0002988845881539955
395250,0,0.0,12,3.0360531309297913e-05
471664,1,2.1201533294887885e-06,6,1.2720919976932732e-05
471518,3,6.362429430053572e-06,3,6.362429430053572e-06
471924,0,0.0,12,2.5427823124062348e-05
471740,3,6.359435282146945e-06,2,4.239623521431297e-06
471906,7,1.483346259636453e-05,4,8.476264340779732e-06
471906,8,1.6952528681559464e-05,16,3.390505736311893e-05
471314,1,2.121727765353883e-06,15,3.1825916480308244e-05
471970,6,1.2712672415619637e-05,37,7.839481322965443e-05
471910,31,6.569049183106949e-05,21,4.450001059524062e-05
471700,13,2.755988976044096e-05,61,0.0001293194827220691
471730,1,2.1198566976872365e-06,7,1.4838996883810654e-05
471552,5,1.060328447339848e-05,2,4.241313789359392e-06
471830,12,2.5432888964245596e-05,9,1.9074666723184197e-05
423182,8,1.890439574462052e-05,3,7.089148404232695e-06
465636,38,8.160881031535363e-05,26,5.5837607057873534e-05
436858,1,2.2890733373315816e-06,5,1.1445366686657907e-05
471726,1,2.1198746730093315e-06,2,4.239749346018663e-06
419572,6,1.4300286959091646e-05,1,2.3833811598486074e-06
471444,53,0.00011242056320581023,4215,0.008940616488914909
471860,56,0.00011867926927478489,122,0.00025855126520578137
470764,3,6.372619826494804e-06,39,8.284405774443245e-05
470594,4,8.499895876275516e-06,22,4.674942731951533e-05
471550,7,1.4844661223624218e-05,48,0.00010179196267628035
471930,9,1.9070624880808595e-05,33,6.992562456296484e-05
471922,15,3.178491360860481e-05,2,4.237988481147308e-06
471628,0,0.0,7,1.484220614552147e-05
472000,39,8.26271186440678e-05,1,2.11864406779661e-06
471526,16,3.3932381247269506e-05,11,2.3328512107497783e-05
471924,11,2.330883786372382e-05,13,2.754680838440088e-05
416908,0,0.0,2,4.797221449336545e-06
471910,3,6.35714437074866e-06,17,3.602381810090907e-05
469804,2,4.257094447897421e-06,17,3.618530280712808e-05
468616,1,2.133943356607542e-06,0,0.0
454908,45,9.89211005302171e-05,5,1.0991233392246344e-05
469432,2,4.260467969801803e-06,9,1.9172105864108114e-05
468312,0,0.0,0,0.0
471908,5,1.059528552175424e-05,1,2.1190571043508482e-06
471786,7,1.4837235526276744e-05,2,4.239210150364784e-06
470886,0,0.0,2,4.2473125130073945e-06
466088,1,2.145517584662124e-06,13,2.789172860060761e-05
469218,0,0.0,385,0.0008205141320239206
471570,42,8.906418983395891e-05,8,1.6964607587420743e-05
471892,30,6.357386859705186e-05,21,4.4501708017936305e-05
466158,55,0.00011798574732172354,5,1.0725977029247594e-05
471626,6,1.2721944930941042e-05,40,8.481296620627361e-05
471838,19,4.0268058104688475e-05,16,3.390994366710608e-05
397706,0,0.0,4,1.005768079938447e-05
471952,3,6.356578635115435e-06,2,4.237719090076957e-06
471588,18,3.81689101503855e-05,19,4.028940515874026e-05
470602,15,3.1874067683520254e-05,2,4.249875691136034e-06
471352,7,1.4850896994178448e-05,11,2.3337123847994706e-05
471938,23,4.8735215218948254e-05,4,8.475689603295348e-06
471716,3,6.359758837944865e-06,5,1.0599598063241442e-05
471666,5,1.0600721697133141e-05,7,1.4841010375986397e-05
469218,5,1.0656027688622346e-05,1,2.131205537724469e-06
471596,4,8.481836147889295e-06,2,4.240918073944648e-06
471398,6,1.2728098125151146e-05,1,2.121349687525191e-06
471472,5,1.0605083652899855e-05,2,4.242033461159941e-06
472004,10,2.1186261133380226e-05,9,1.90676350200422e-05
471958,5,1.059416303993152e-05,57,0.00012077345865521932
471114,3,6.367885479947528e-06,2,4.245256986631686e-06
464372,123,0.0002648738511365888,5,1.0767229720999544e-05
461912,24,5.1957948700185316e-05,4,8.659658116697553e-06
471754,34,7.207146097330389e-05,27,5.723321900821191e-05
471976,17,3.6018780615963525e-05,9,1.9068766208451278e-05
471662,3,6.360486958881572e-06,3,6.360486958881572e-06
471624,1,2.1203331467440164e-06,3,6.360999440232049e-06
471786,15,3.179407612773588e-05,17,3.6033286278100664e-05
471926,1,2.1189762801795196e-06,17,3.602259676305183e-05
471956,9,1.9069574282348353e-05,7,1.4831891108493165e-05
471648,1102,0.002336488228509397,8,1.6961802021846802e-05
471960,6,1.2712941774726671e-05,15,3.1782354436816676e-05
471806,19,4.027078926507929e-05,1,2.1195152244778574e-06
471826,3,6.358276144171792e-06,10,2.1194253813905973e-05
471548,2,4.241349767149898e-06,22,4.6654847438648874e-05
467442,22,4.7064662567762417e-05,42937,0.09185524621236431
471698,805,0.0017066004095840984,7,1.4840003561600855e-05
471972,0,0.0,0,0.0
471942,4,8.475617766589963e-06,3,6.356713324942472e-06
471912,5,1.0595195714455238e-05,19,4.0261743714929904e-05
471966,0,0.0,43918,0.09305331316238881
471830,26,5.510459275586546e-05,28,5.9343407583239726e-05
471780,1,2.1196320318792658e-06,1,2.1196320318792658e-06
471608,7,1.4842835575308307e-05,75,0.00015903038116401759
471938,4,8.475689603295348e-06,19,4.0259525615652906e-05
471572,34,7.209927646255503e-05,27,5.725530777908782e-05
471228,1,2.12211498467833e-06,88,0.00018674611865169302
471510,24,5.0900299039256855e-05,3,6.362537379907107e-06
471832,29,6.146255446853965e-05,7,1.4835789009647501e-05
471470,8,1.696820582433665e-05,1,2.1210257280420813e-06
464032,0,0.0,0,0.0
471732,6,1.2719086260843022e-05,0,0.0
417918,3,7.178441703874923e-06,1,2.3928139012916408e-06
469962,1,2.1278316119175592e-06,4,8.511326447670237e-06
471652,4,8.480829085851432e-06,3,6.360621814388575e-06
472000,11,2.3305084745762712e-05,5,1.0593220338983052e-05
471810,26,5.5106928636527414e-05,5,1.0597486276255272e-05
471896,23998,0.050854425551392676,1,2.1191109905572414e-06
471532,1,2.120746842207952e-06,20,4.241493684415904e-05
469422,2,4.260558729671809e-06,1583,0.003372232234535237
423112,2,4.726880825880618e-06,7,1.6544082890582164e-05
469200,1,2.131287297527707e-06,23,4.901960784313725e-05
471998,5,1.059326522570011e-05,6,1.271191827084013e-05
471898,10,2.1191020093325252e-05,4,8.476408037330102e-06
471950,0,0.0,8,1.695094819366458e-05
471222,13,2.7587846068307508e-05,9,1.9099278047289814e-05
471796,12,2.543472178653486e-05,6,1.271736089326743e-05
471120,4,8.490405841399219e-06,4,8.490405841399219e-06
464710,1,2.1518796668890274e-06,6,1.2911278001334166e-05
471302,141,0.0002991712320338127,44,9.335839864884936e-05
472000,3,6.3559322033898304e-06,549,0.001163135593220339
419178,48,0.00011450982637447576,31,7.395426286684892e-05
434280,7,1.6118633139909736e-05,14,3.223726627981947e-05
471838,27,5.722302993824151e-05,7,1.483560035435891e-05
470492,26,5.526130093604142e-05,7,1.487804255970346e-05
471988,1,2.1186979329982964e-06,10,2.1186979329982967e-05
471980,66,0.00013983643374719268,23,4.8730878427051994e-05
465792,12,2.576257213520198e-05,28,6.0112668315471286e-05
471842,4,8.477414049618305e-06,7,1.4835474586832033e-05
471696,3,6.360028492927648e-06,8,1.6960075981140396e-05
471864,1,2.1192547005069257e-06,3,6.3577641015207775e-06
465638,2,4.295182094244885e-06,2,4.295182094244885e-06
467228,0,0.0,234,0.0005008261491177754
471940,3,6.3567402635928296e-06,18,3.8140441581556976e-05
471932,33,6.99253282252528e-05,4,8.475797360636701e-06
471764,78,0.0001653369057410061,66,0.00013990045870392823
470228,1,2.1266279336832347e-06,8,1.7013023469465877e-05
471982,7,1.4831074066383888e-05,19,4.025577246589912e-05
471486,2,4.241907500965034e-06,9,1.9088583754342653e-05
471908,3,6.357171313052544e-06,3,6.357171313052544e-06
457370,11,2.405054988302687e-05,22,4.810109976605374e-05
469400,5,1.0651896037494674e-05,0,0.0
470784,856,0.0018182436106579662,23,4.885467645459489e-05
462650,1,2.1614611477358694e-06,9,1.9453150329622826e-05
468122,4,8.544781061347255e-06,2,4.272390530673628e-06
470152,1,2.126971702768466e-06,1,2.126971702768466e-06
471996,4,8.474648090238053e-06,1,2.1186620225595134e-06
471844,77,0.0001631895287425505,127,0.0002691567551987521
472004,7,1.4830382793366158e-05,30,6.355878340014067e-05
472004,10,2.1186261133380226e-05,1,2.1186261133380226e-06
461062,4,8.675622801271845e-06,21,4.554701970667719e-05
426312,55,0.00012901349246561205,12,2.8148398356133537e-05
460904,2,4.339298422231094e-06,5,1.0848246055577735e-05
463716,25,5.3912308395655965e-05,18,3.8816862044872296e-05
470138,109246,0.23237007006453425,1,2.127035040775262e-06
471666,40,8.480577357706513e-05,98,0.00020777414526380956
471962,30,6.356443950996055e-05,5,1.059407325166009e-05
471786,12,2.5435260902188705e-05,4,8.478420300729568e-06
471376,6,1.2728692169308578e-05,0,0.0
471004,1,2.1231242197518492e-06,32,6.793997503205918e-05
435932,26,5.964232953763431e-05,0,0.0
471832,22,4.662676545889215e-05,7,1.4835789009647501e-05
469782,9,1.9157822138779262e-05,0,0.0
469686,8,1.7032655859446524e-05,25,5.322704956077039e-05
472014,8,1.6948649828183062e-05,14,2.966013719932036e-05
467350,10,2.1397239756071467e-05,25,5.349309939017867e-05
471990,1,2.1186889552744764e-06,13,2.754295641856819e-05
469934,3,6.383875182472433e-06,8,1.7023667153259818e-05
471826,2,4.238850762781195e-06,19,4.026908224642135e-05
468770,6,1.2799453889967362e-05,28,5.9730784819847686e-05
291556,1,3.4298728203158226e-06,7,2.4009109742210758e-05
470864,1,2.1237554792891367e-06,1,2.1237554792891367e-06
471962,2,4.2376293006640364e-06,33,6.992088346095661e-05
471592,31,6.573478769784051e-05,467,0.0009902627695126296
471280,548,0.0011627906976744186,3,6.36564250551689e-06
471298,0,0.0,1,2.1217997954584997e-06
468678,0,0.0,33,7.041081510119955e-05
471090,570,0.001209959880277654,15,3.1841049480990894e-05
439184,20,4.5538999599256806e-05,2,4.55389995992568e-06
469566,0,0.0,132,0.0002811106425933735
466088,7,1.5018623092634867e-05,20,4.2910351693242475e-05
471454,6,1.2726586262922787e-05,1038,0.0022016994234856425
449412,4,8.900518900251885e-06,9,2.002616752556674e-05
470782,0,0.0,0,0.0
470464,7,1.4878928037001768e-05,12,2.550673377771732e-05
470892,48,0.00010193420147294921,21,4.459621314441528e-05
471436,2,4.2423573931562295e-06,256,0.0005430217463239974
451078,2,4.433822975183893e-06,3,6.650734462775839e-06
471524,1,2.120782823355757e-06,9,1.9087045410201812e-05
471468,3,6.363104176741582e-06,12,2.5452416706966326e-05
471344,9,1.9094334498794935e-05,22,4.667503988594318e-05
436490,18,4.1238058145661985e-05,5,1.1455016151572773e-05
462640,0,0.0,4,8.646031471554556e-06
467136,1,2.140704206055624e-06,0,0.0
469318,1,2.1307514307995858e-06,5,1.0653757153997929e-05
468956,22,4.6912716758075385e-05,1,2.132396216276154e-06
471384,6,1.27284761468357e-05,4,8.485650764557135e-06
470868,34,7.220707289516383e-05,9,1.9113636942837484e-05
458142,1,2.1827293721160686e-06,4,8.730917488464274e-06
471136,5,1.0612646879032807e-05,8,1.698023500645249e-05
471816,65,0.00013776556962883835,27,5.7225698153517476e-05
471982,8,1.694979893301016e-05,57,0.00012076731739769738
471978,1,2.118742822758688e-06,9,1.906868540482819e-05
471968,7,1.4831514000949217e-05,6,1.27127262865279e-05
471992,7,1.4830759843387177e-05,9,1.9068119798640654e-05
467966,0,0.0,3,6.410722146480728e-06
471858,13,2.7550661427802434e-05,12,2.5431379779509938e-05
471807,2,4.2390214642851845e-06,23,4.874874683927962e-05
471812,13,2.7553347519774827e-05,1,2.1194882707519097e-06
471376,3,6.364346084654289e-06,4,8.485794779539051e-06
418522,21,5.0176573752395334e-05,23,5.495529506214727e-05
471948,13,2.7545407544899014e-05,7,1.4832142524176392e-05
471976,19,4.0256284217841586e-05,4,8.475007203756124e-06
68374,1,1.4625442419633194e-05,0,0.0
68350,0,0.0,1,1.4630577907827359e-05
